Datum (Gastag, 6:00–6:00);VHP-Index [Eurocent/kWh];VHP-Index inkl. (+2%) [Eurocent/kWh];VHP-Index inkl. (-2%) [Eurocent/kWh];RE-Preis Min. (inkl. Transportkosten) [Eurocent/kWh];RE-Preis Max. (inkl. Transportkosten) [Eurocent/kWh];Transportkostenanteil Einkauf [Eurocent/kWh];Transportkostenanteil Verkauf [Eurocent/kWh];Preis fuer neg. Ausgleichsenergie [Eurocent/kWh];Preis fuer pos. Ausgleichsenergie [Eurocent/kWh];Preis fuer neg. Ausgleichsenergie [Euro/MWh];Preis fuer pos. Ausgleichsenergie [Euro/MWh]
18.06.2019;1,1054;1,1275;1,0833;;;;;1,0833;1,1275;10,833;11,275
19.06.2019;1,0946;1,1165;1,0727;;;;;1,0727;1,1165;10,727;11,165
20.06.2019;1,03;1,0506;1,0094;0,9;;;;0,9;1,0506;9;10,506
21.06.2019;0,9991;1,0191;0,9791;0,965;;;;0,965;1,0191;9,65;10,191
22.06.2019;0,9629;0,9822;0,9436;;;;;0,9436;0,9822;9,436;9,822
23.06.2019;0,9623;0,9815;0,9431;0,87;;;;0,87;0,9815;8,7;9,815
24.06.2019;0,9833;1,003;0,9636;;;;;0,9636;1,003;9,636;10,03
25.06.2019;1,0078;1,028;0,9876;;;;;0,9876;1,028;9,876;10,28
26.06.2019;0,9692;0,9886;0,9498;0,875;;;;0,875;0,9886;8,75;9,886
27.06.2019;0,9401;0,9589;0,9213;;;;;0,9213;0,9589;9,213;9,589
28.06.2019;0,9434;0,9623;0,9245;0,87;1,06;0;;0,87;1,06;8,7;10,6
29.06.2019;0,9075;0,9257;0,8894;;;;;0,8894;0,9257;8,894;9,257
30.06.2019;0,9026;0,9207;0,8845;0,86;;;;0,86;0,9207;8,6;9,207
01.07.2019;0,9321;0,9507;0,9135;0;0;0;0;0,9135;0,9507;9,135;9,507
02.07.2019;1,0125;1,0328;0,9923;0;1,15;0;0;0,9923;1,15;9,923;11,5
03.07.2019;1,0427;1,0636;1,0218;0;1,14;0;0;1,0218;1,14;10,218;11,4
04.07.2019;1,0193;1,0397;0,9989;0;0;0;0;0,9989;1,0397;9,989;10,397
05.07.2019;1,0245;1,045;1,004;0,9475;0;0;0;0,9475;1,045;9,475;10,45
06.07.2019;1,0341;1,0548;1,0134;0;1,1975;0;0;1,0134;1,1975;10,134;11,975
07.07.2019;1,0226;1,0431;1,0021;0,625;1,155;0;0;0,625;1,155;6,25;11,55
08.07.2019;1,072;1,0934;1,0506;1;1,2;0;0;1;1,2;10;12
09.07.2019;1,1522;1,1752;1,1292;1,165;0;0;0;1,1292;1,1752;11,292;11,752
10.07.2019;1,1893;1,2131;1,1655;1,0825;0;0;0;1,0825;1,2131;10,825;12,131
11.07.2019;1,1607;1,1839;1,1375;1,17;0;0;0;1,1375;1,1839;11,375;11,839
12.07.2019;1,236;1,2607;1,2113;0,9975;0;0;0;0,9975;1,2607;9,975;12,607
13.07.2019;1,2161;1,2404;1,1918;0;0;0;0;1,1918;1,2404;11,918;12,404
14.07.2019;1,2183;1,2427;1,1939;1,2;0;0;0;1,1939;1,2427;11,939;12,427
15.07.2019;1,2475;1,2725;1,2226;0;0;0;0;1,2226;1,2725;12,226;12,725
16.07.2019;1,3696;1,397;1,3422;0;0;0;0;1,3422;1,397;13,422;13,97
17.07.2019;1,207;1,2311;1,1829;0;0;0;0;1,1829;1,2311;11,829;12,311
18.07.2019;1,1336;1,1563;1,1109;1,06;0;0;0;1,06;1,1563;10,6;11,563
19.07.2019;1,1072;1,1293;1,0851;1,02;0;0;0;1,02;1,1293;10,2;11,293
20.07.2019;1,0829;1,1046;1,0612;0;0;0;0;1,0612;1,1046;10,612;11,046
21.07.2019;1,0832;1,1049;1,0615;0;0;0;0;1,0615;1,1049;10,615;11,049
22.07.2019;1,0924;1,1142;1,0706;0,9025;1,14;0;0;0,9025;1,14;9,025;11,4
23.07.2019;1,0583;1,0795;1,0371;0,935;1,0875;0;0;0,935;1,0875;9,35;10,875
24.07.2019;1,0663;1,0876;1,045;0,9925;1,1446;0,0646;0;0,9925;1,1446;9,925;11,446
25.07.2019;1,0504;1,0714;1,0294;0,99;1,095;0;0;0,99;1,095;9,9;10,95
26.07.2019;1,0286;1,0492;1,008;0,9;1,0775;0,06;0;0,9;1,0775;9;10,775
27.07.2019;1,0016;1,0216;0,9816;0,96;1,0525;0;0;0,96;1,0525;9,6;10,525
28.07.2019;0,9961;1,016;0,9762;0,97;0;0;0;0,97;1,016;9,7;10,16
29.07.2019;1,0133;1,0336;0,993;0;0;0;0;0,993;1,0336;9,93;10,336
30.07.2019;0,9874;1,0071;0,9677;0;0;0;0;0,9677;1,0071;9,677;10,071
31.07.2019;0,9706;0,99;0,9512;0;0;0;0;0,9512;0,99;9,512;9,9
01.08.2019;1,0287;1,0493;1,0081;0;0;0;0;1,0081;1,0493;10,081;10,493
02.08.2019;1,0791;1,1007;1,0575;0;0;0;0;1,0575;1,1007;10,575;11,007
03.08.2019;1,0997;1,1217;1,0777;0;0;0;0;1,0777;1,1217;10,777;11,217
04.08.2019;1,0987;1,1207;1,0767;0;0;0;0;1,0767;1,1207;10,767;11,207
05.08.2019;1,1088;1,131;1,0866;0;0;0;0;1,0866;1,131;10,866;11,31
06.08.2019;1,0455;1,0664;1,0246;0;0;0;0;1,0246;1,0664;10,246;10,664
07.08.2019;0,9829;1,0026;0,9632;0;0;0;0;0,9632;1,0026;9,632;10,026
08.08.2019;0,976;0,9955;0,9565;0;0;0;0;0,9565;0,9955;9,565;9,955
09.08.2019;0,9761;0,9956;0,9566;0,94;0;0;0;0,94;0,9956;9,4;9,956
10.08.2019;0,9933;1,0132;0,9734;0;1,095;0;0;0,9734;1,095;9,734;10,95
11.08.2019;0,994;1,0139;0,9741;0;1,04;0;0;0,9741;1,04;9,741;10,4
12.08.2019;1,0253;1,0458;1,0048;0,8975;1,09;0;0;0,8975;1,09;8,975;10,9
13.08.2019;1,0623;1,0835;1,0411;0,97;0;0;0;0,97;1,0835;9,7;10,835
14.08.2019;1,073;1,0945;1,0515;0;0;0;0;1,0515;1,0945;10,515;10,945
15.08.2019;1,0136;1,0339;0,9933;0,89;0;0;0;0,89;1,0339;8,9;10,339
16.08.2019;0,9869;1,0066;0,9672;0;0;0;0;0,9672;1,0066;9,672;10,066
17.08.2019;0,9708;0,9902;0,9514;0;0;0;0;0,9514;0,9902;9,514;9,902
18.08.2019;0,9696;0,989;0,9502;0;0;0;0;0,9502;0,989;9,502;9,89
19.08.2019;0,9729;0,9924;0,9534;0;0;0;0;0,9534;0,9924;9,534;9,924
20.08.2019;0,9711;0,9905;0,9517;0;0;0;0;0,9517;0,9905;9,517;9,905
21.08.2019;0,9972;1,0171;0,9773;0,85;0;0;0;0,85;1,0171;8,5;10,171
22.08.2019;1,0159;1,0362;0,9956;0;0;0;0;0,9956;1,0362;9,956;10,362
23.08.2019;1,0162;1,0365;0,9959;0;0;0;0;0,9959;1,0365;9,959;10,365
24.08.2019;0,9779;0,9975;0,9583;0;0;0;0;0,9583;0,9975;9,583;9,975
25.08.2019;0,93;0,9486;0,9114;0,75;0;0;0;0,75;0,9486;7,5;9,486
26.08.2019;0,9924;1,0122;0,9726;0,91;0;0;0;0,91;1,0122;9,1;10,122
27.08.2019;0,9999;1,0199;0,9799;0;0;0;0;0,9799;1,0199;9,799;10,199
28.08.2019;0,9897;1,0095;0,9699;0,8025;0;0;0;0,8025;1,0095;8,025;10,095
29.08.2019;1,0084;1,0286;0,9882;0,8375;0;0;0;0,8375;1,0286;8,375;10,286
30.08.2019;0,9964;1,0163;0,9765;0;0;0;0;0,9765;1,0163;9,765;10,163
31.08.2019;0,9516;0,9706;0,9326;0,7425;0;0;0;0,7425;0,9706;7,425;9,706
01.09.2019;0,9381;0,9569;0,9193;0,8;0;0;0;0,8;0,9569;8;9,569
02.09.2019;0,9481;0,9671;0,9291;0;0;0;0;0,9291;0,9671;9,291;9,671
03.09.2019;0,788;0,8038;0,7722;0,535;0;0;0;0,535;0,8038;5,35;8,038
04.09.2019;0,7393;0,7541;0,7245;0,7;0,9;0;0;0,7;0,9;7;9
05.09.2019;0,7627;0,778;0,7474;0;0,86;0;0;0,7474;0,86;7,474;8,6
06.09.2019;0,7625;0,7778;0,7473;0;0;0;0;0,7473;0,7778;7,473;7,778
07.09.2019;0,8444;0,8613;0,8275;0,82;1,02;0;0;0,82;1,02;8,2;10,2
08.09.2019;0,8393;0,8561;0,8225;0,8;0;0;0;0,8;0,8561;8;8,561
09.09.2019;0,8798;0,8974;0,8622;0,8;0;0;0;0,8;0,8974;8;8,974
10.09.2019;0,9227;0,9412;0,9042;0,85;1,0075;0;0;0,85;1,0075;8,5;10,075
11.09.2019;0,9897;1,0095;0,9699;0;0;0;0;0,9699;1,0095;9,699;10,095
12.09.2019;1,0297;1,0503;1,0091;0;0;0;0;1,0091;1,0503;10,091;10,503
13.09.2019;1,0752;1,0967;1,0537;0;0;0;0;1,0537;1,0967;10,537;10,967
14.09.2019;1,0974;1,1193;1,0755;0;1,175;0;0;1,0755;1,175;10,755;11,75
15.09.2019;1,0956;1,1175;1,0737;0;1,3675;0;0;1,0737;1,3675;10,737;13,675
16.09.2019;1,1196;1,142;1,0972;0;1,26;0,06;0;1,0972;1,26;10,972;12,6
17.09.2019;1,1124;1,1346;1,0902;0,78;1,25;0;0;0,78;1,25;7,8;12,5
18.09.2019;1,0028;1,0229;0,9827;0,7;1,015;0;0;0,7;1,0229;7;10,229
19.09.2019;0,9563;0,9754;0,9372;0;1,0275;0;0;0,9372;1,0275;9,372;10,275
20.09.2019;0,9688;0,9882;0,9494;0;0;0;0;0,9494;0,9882;9,494;9,882
21.09.2019;0,9013;0,9193;0,8833;0;1,0525;0;0;0,8833;1,0525;8,833;10,525
22.09.2019;0,8807;0,8983;0,8631;0,72;0;0;0;0,72;0,8983;7,2;8,983
23.09.2019;0,9081;0,9263;0,8899;0,855;0;0;0;0,855;0,9263;8,55;9,263
24.09.2019;0,9625;0,9818;0,9433;0;1,12;0;0;0,9433;1,12;9,433;11,2
25.09.2019;1,0693;1,0907;1,0479;1,06;0;0;0;1,0479;1,0907;10,479;10,907
26.09.2019;1,032;1,0526;1,0114;0;0;0;0;1,0114;1,0526;10,114;10,526
27.09.2019;1,0071;1,0272;0,987;0;0;0;0;0,987;1,0272;9,87;10,272
28.09.2019;0,9481;0,9671;0,9291;0;0,98;0,06;0;0,9291;0,98;9,291;9,8
29.09.2019;0,9433;0,9622;0,9244;0;1,1;0;0;0,9244;1,1;9,244;11
30.09.2019;0,9598;0,979;0,9406;0,8;1,0954;0,0854;0;0,8;1,0954;8;10,954
01.10.2019;0,9086;0,9268;0,8904;0;0;0;0;0,8904;0,9268;8,904;9,268
02.10.2019;0,9288;0,9474;0,9102;0;1,02;0;0;0,9102;1,02;9,102;10,2
03.10.2019;0,9877;1,0075;0,9679;0;0;0;0;0,9679;1,0075;9,679;10,075
04.10.2019;1,1455;1,1684;1,1226;0;1,385;0;0;1,1226;1,385;11,226;13,85
05.10.2019;1,1586;1,1818;1,1354;0;1,17;0;0;1,1354;1,1818;11,354;11,818
06.10.2019;1,1553;1,1784;1,1322;0;1,25;0;0;1,1322;1,25;11,322;12,5
07.10.2019;1,1891;1,2129;1,1653;0,95;1,205;0;0;0,95;1,2129;9,5;12,129
08.10.2019;1,0573;1,0784;1,0362;0;1,14;0;0;1,0362;1,14;10,362;11,4
09.10.2019;1,0039;1,024;0,9838;0;0;0;0;0,9838;1,024;9,838;10,24
10.10.2019;0,9;0,918;0,882;0;0;0;0;0,882;0,918;8,82;9,18
11.10.2019;0,8782;0,8958;0,8606;0;1,1;0;0;0,8606;1,1;8,606;11
12.10.2019;0,8427;0,8596;0,8258;0,925;1,0793;0,0693;0;0,8258;1,0793;8,258;10,793
13.10.2019;0,8304;0,847;0,8138;0,885;0;0;0;0,8138;0,847;8,138;8,47
14.10.2019;0,8678;0,8852;0,8504;0,85;0;0;0;0,85;0,8852;8,5;8,852
15.10.2019;0,9965;1,0164;0,9766;0;0;0;0;0,9766;1,0164;9,766;10,164
16.10.2019;1,0986;1,1206;1,0766;0;1,335;0;0;1,0766;1,335;10,766;13,35
17.10.2019;1,069;1,0904;1,0476;0;1,16;0;0;1,0476;1,16;10,476;11,6
18.10.2019;1,0194;1,0398;0,999;0;0;0;0;0,999;1,0398;9,99;10,398
19.10.2019;0,9927;1,0126;0,9728;0;1,15;0;0;0,9728;1,15;9,728;11,5
20.10.2019;0,9848;1,0045;0,9651;0;1,08;0;0;0,9651;1,08;9,651;10,8
21.10.2019;1;1,02;0,98;0;1,1625;0;0;0,98;1,1625;9,8;11,625
22.10.2019;1,0107;1,0309;0,9905;0;1,15;0;0;0,9905;1,15;9,905;11,5
23.10.2019;1,0383;1,0591;1,0175;1;1,14;0;0;1;1,14;10;11,4
24.10.2019;1,025;1,0455;1,0045;0;1,13;0;0;1,0045;1,13;10,045;11,3
25.10.2019;0,9724;0,9918;0,953;0;1,09;0;0;0,953;1,09;9,53;10,9
26.10.2019;0,9351;0,9538;0,9164;0;1;0;0;0,9164;1;9,164;10
27.10.2019;0,9336;0,9523;0,9149;0;0,9665;0,0715;0;0,9149;0,9665;9,149;9,665
28.10.2019;1,1488;1,1718;1,1258;0;1,3;0;0;1,1258;1,3;11,258;13
29.10.2019;1,171;1,1944;1,1476;0;1,3239;0,0739;0;1,1476;1,3239;11,476;13,239
30.10.2019;1,1483;1,1713;1,1253;0;0;0;0;1,1253;1,1713;11,253;11,713
31.10.2019;1,0615;1,0827;1,0403;0;0;0;0;1,0403;1,0827;10,403;10,827
01.11.2019;0,9892;1,009;0,9694;0;1,3558;0,1708;0;0,9694;1,3558;9,694;13,558
02.11.2019;1,016;1,0363;0,9957;0;1,2018;0,0693;0;0,9957;1,2018;9,957;12,018
03.11.2019;1,0085;1,0287;0,9883;0,9;0;0;0;0,9;1,0287;9;10,287
04.11.2019;1,0648;1,0861;1,0435;0;1,165;0;0;1,0435;1,165;10,435;11,65
05.11.2019;1,21;1,2342;1,1858;0;1,5325;0;0;1,1858;1,5325;11,858;15,325
06.11.2019;1,3803;1,4079;1,3527;0;1,5108;0,1708;0;1,3527;1,5108;13,527;15,108
07.11.2019;1,372;1,3994;1,3446;0;1,5193;0,1293;0;1,3446;1,5193;13,446;15,193
08.11.2019;1,4159;1,4442;1,3876;0;1,64;0;0;1,3876;1,64;13,876;16,4
09.11.2019;1,4741;1,5036;1,4446;0;0;0;0;1,4446;1,5036;14,446;15,036
10.11.2019;1,4871;1,5168;1,4574;0;1,695;0;0;1,4574;1,695;14,574;16,95
11.11.2019;1,5313;1,5619;1,5007;0;1,6422;0,1122;0;1,5007;1,6422;15,007;16,422
12.11.2019;1,5153;1,5456;1,485;0;1,5818;0,0693;0;1,485;1,5818;14,85;15,818
13.11.2019;1,5045;1,5346;1,4744;0;1,5868;0,0693;0;1,4744;1,5868;14,744;15,868
14.11.2019;1,5261;1,5566;1,4956;0;1,5962;0,0862;0;1,4956;1,5962;14,956;15,962
15.11.2019;1,5276;1,5582;1,497;0;1,5475;0;0;1,497;1,5582;14,97;15,582
16.11.2019;1,4929;1,5228;1,463;1,385;1,6325;0;0;1,385;1,6325;13,85;16,325
17.11.2019;1,5093;1,5395;1,4791;0;1,6933;0,1708;0;1,4791;1,6933;14,791;16,933
18.11.2019;1,5245;1,555;1,494;0;1,5843;0,0693;0;1,494;1,5843;14,94;15,843
19.11.2019;1,5292;1,5598;1,4986;0;1,5693;0,0693;0;1,4986;1,5693;14,986;15,693
20.11.2019;1,5428;1,5737;1,5119;0;1,7279;0,1404;0;1,5119;1,7279;15,119;17,279
21.11.2019;1,5542;1,5853;1,5231;0;1,6539;0,0739;0;1,5231;1,6539;15,231;16,539
22.11.2019;1,5931;1,625;1,5612;0;1,6693;0,0693;0;1,5612;1,6693;15,612;16,693
23.11.2019;1,5818;1,6134;1,5502;1,56;1,7475;0;0;1,5502;1,7475;15,502;17,475
24.11.2019;1,5897;1,6215;1,5579;0;1,6793;0,0693;0;1,5579;1,6793;15,579;16,793
25.11.2019;1,6385;1,6713;1,6057;0;1,7547;0,0997;0;1,6057;1,7547;16,057;17,547
26.11.2019;1,6784;1,712;1,6448;0;1,7443;0,0693;0;1,6448;1,7443;16,448;17,443
27.11.2019;1,6362;1,6689;1,6035;0;1,6418;0,0693;0;1,6035;1,6689;16,035;16,689
28.11.2019;1,6177;1,6501;1,5853;0;1,6675;0;0;1,5853;1,6675;15,853;16,675
29.11.2019;1,6266;1,6591;1,5941;0;1,75;0;0;1,5941;1,75;15,941;17,5
30.11.2019;1,6414;1,6742;1,6086;0;1,78;0;0;1,6086;1,78;16,086;17,8
01.12.2019;1,6325;1,6652;1,5999;0;1,7253;0,0878;0;1,5999;1,7253;15,999;17,253
02.12.2019;1,651;1,684;1,618;0;1,7378;0,0878;0;1,618;1,7378;16,18;17,378
03.12.2019;1,6036;1,6357;1,5715;0;0;0;0;1,5715;1,6357;15,715;16,357
04.12.2019;1,5772;1,6087;1,5457;1,43;0;0;0;1,43;1,6087;14,3;16,087
05.12.2019;1,5566;1,5877;1,5255;0;1,66;0;0;1,5255;1,66;15,255;16,6
06.12.2019;1,5148;1,5451;1,4845;0;1,6;0;0;1,4845;1,6;14,845;16
07.12.2019;1,411;1,4392;1,3828;0;1,5175;0;0;1,3828;1,5175;13,828;15,175
08.12.2019;1,3894;1,4172;1,3616;1,26;1,6375;0;0;1,26;1,6375;12,6;16,375
09.12.2019;1,4326;1,4613;1,4039;0;1,5103;0,0878;0;1,4039;1,5103;14,039;15,103
10.12.2019;1,4367;1,4654;1,408;0;1,5893;0,1893;0;1,408;1,5893;14,08;15,893
11.12.2019;1,4055;1,4336;1,3774;0;1,4603;0,0878;0;1,3774;1,4603;13,774;14,603
12.12.2019;1,4149;1,4432;1,3866;0;1,4378;0,0878;0;1,3866;1,4432;13,866;14,432
13.12.2019;1,4143;1,4426;1,386;0;0;0;0;1,386;1,4426;13,86;14,426
14.12.2019;1,3461;1,373;1,3192;0;1,385;0;0;1,3192;1,385;13,192;13,85
15.12.2019;1,3371;1,3638;1,3104;0;1,3975;0;0;1,3104;1,3975;13,104;13,975
16.12.2019;1,3565;1,3836;1,3294;0;1,44;0;0;1,3294;1,44;13,294;14,4
17.12.2019;1,295;1,3209;1,2691;0;1,36;0;0;1,2691;1,36;12,691;13,6
18.12.2019;1,3109;1,3371;1,2847;0;1,505;0;0;1,2847;1,505;12,847;15,05
19.12.2019;1,2995;1,3255;1,2735;0;1,3997;0,1047;0;1,2735;1,3997;12,735;13,997
20.12.2019;1,2972;1,3231;1,2713;0;1,4;0;0;1,2713;1,4;12,713;14
21.12.2019;1,2545;1,2796;1,2294;0;1,34;0;0;1,2294;1,34;12,294;13,4
22.12.2019;1,2674;1,2927;1,2421;0;1,41;0;0;1,2421;1,41;12,421;14,1
23.12.2019;1,2674;1,2927;1,2421;0;1,36;0;0;1,2421;1,36;12,421;13,6
24.12.2019;1,1593;1,1825;1,1361;0;1,2425;0;0;1,1361;1,2425;11,361;12,425
25.12.2019;1,1089;1,1311;1,0867;0;0;0;0;1,0867;1,1311;10,867;11,311
26.12.2019;1,1384;1,1612;1,1156;0;1,395;0;0;1,1156;1,395;11,156;13,95
27.12.2019;1,1591;1,1823;1,1359;0;1,5;0;0;1,1359;1,5;11,359;15
28.12.2019;1,2586;1,2838;1,2334;0;1,46;0;0;1,2334;1,46;12,334;14,6
29.12.2019;1,2643;1,2896;1,239;0;1,395;0;0;1,239;1,395;12,39;13,95
30.12.2019;1,264;1,2893;1,2387;0;1,3728;0,0878;0;1,2387;1,3728;12,387;13,728
31.12.2019;1,2927;1,3186;1,2668;0;0;0;0;1,2668;1,3186;12,668;13,186
01.01.2020;1,2652;1,2905;1,2399;0;1,5;0;0;1,2399;1,5;12,399;15
02.01.2020;1,2867;1,3124;1,261;0;1,385;0;0;1,261;1,385;12,61;13,85
03.01.2020;1,2625;1,2878;1,2373;0;1,35;0;0;1,2373;1,35;12,373;13,5
04.01.2020;1,2999;1,3259;1,2739;0;1,4175;0;0;1,2739;1,4175;12,739;14,175
05.01.2020;1,3096;1,3358;1,2834;0;1,43;0;0;1,2834;1,43;12,834;14,3
06.01.2020;1,3189;1,3453;1,2925;0;1,3925;0;0;1,2925;1,3925;12,925;13,925
07.01.2020;1,2979;1,3239;1,2719;0;0;0;0;1,2719;1,3239;12,719;13,239
08.01.2020;1,2331;1,2578;1,2084;0;0;0;0;1,2084;1,2578;12,084;12,578
09.01.2020;1,2115;1,2357;1,1873;1,1025;0;0;0;1,1025;1,2357;11,025;12,357
10.01.2020;1,234;1,2587;1,2093;0;0;0;0;1,2093;1,2587;12,093;12,587
11.01.2020;1,2465;1,2714;1,2216;0;1,355;0;0;1,2216;1,355;12,216;13,55
12.01.2020;1,2504;1,2754;1,2254;0;1,34;0;0;1,2254;1,34;12,254;13,4
13.01.2020;1,2428;1,2677;1,2179;0;0;0;0;1,2179;1,2677;12,179;12,677
14.01.2020;1,2482;1,2732;1,2232;0;0;0;0;1,2232;1,2732;12,232;12,732
15.01.2020;1,1863;1,21;1,1626;0;0;0;0;1,1626;1,21;11,626;12,1
16.01.2020;1,1667;1,19;1,1434;0;1,265;0;0;1,1434;1,265;11,434;12,65
17.01.2020;1,1636;1,1869;1,1403;0;1,2875;0;0;1,1403;1,2875;11,403;12,875
18.01.2020;1,1475;1,1705;1,1246;0;1,25;0;0;1,1246;1,25;11,246;12,5
19.01.2020;1,1574;1,1805;1,1343;0;1,24;0;0;1,1343;1,24;11,343;12,4
20.01.2020;1,1562;1,1793;1,1331;0;1,215;0;0;1,1331;1,215;11,331;12,15
21.01.2020;1,118;1,1404;1,0956;0;1,2;0;0;1,0956;1,2;10,956;12
22.01.2020;1,1434;1,1663;1,1205;0;1,25;0;0;1,1205;1,25;11,205;12,5
23.01.2020;1,1168;1,1391;1,0945;0;1,17;0;0;1,0945;1,17;10,945;11,7
24.01.2020;1,0937;1,1156;1,0718;0;1,2575;0;0;1,0718;1,2575;10,718;12,575
25.01.2020;1,1128;1,1351;1,0905;0;1,23;0;0;1,0905;1,23;10,905;12,3
26.01.2020;1,116;1,1383;1,0937;0;1,22;0;0;1,0937;1,22;10,937;12,2
27.01.2020;1,1123;1,1345;1,0901;0;1,2;0;0;1,0901;1,2;10,901;12
28.01.2020;1,1163;1,1386;1,094;0;1,2;0;0;1,094;1,2;10,94;12
29.01.2020;1,1435;1,1664;1,1206;0;1,24;0;0;1,1206;1,24;11,206;12,4
30.01.2020;1,0915;1,1133;1,0697;0;1,15;0;0;1,0697;1,15;10,697;11,5
31.01.2020;1,0478;1,0688;1,0268;0;1,13;0;0;1,0268;1,13;10,268;11,3
01.02.2020;1,0271;1,0476;1,0066;0;0;0;0;1,0066;1,0476;10,066;10,476
02.02.2020;1,0334;1,0541;1,0127;0;1,15;0;0;1,0127;1,15;10,127;11,5
03.02.2020;1,049;1,07;1,028;0;1,14;0;0;1,028;1,14;10,28;11,4
04.02.2020;1,0336;1,0543;1,0129;0;1,1375;0;0;1,0129;1,1375;10,129;11,375
05.02.2020;1,0371;1,0578;1,0164;0;1,13;0;0;1,0164;1,13;10,164;11,3
06.02.2020;1,0315;1,0521;1,0109;0;1,06;0;0;1,0109;1,06;10,109;10,6
07.02.2020;0,9983;1,0183;0,9783;0;0;0;0;0,9783;1,0183;9,783;10,183
08.02.2020;0,9978;1,0178;0,9778;0;1,0925;0;0;0,9778;1,0925;9,778;10,925
09.02.2020;0,9847;1,0044;0,965;0;0;0;0;0,965;1,0044;9,65;10,044
10.02.2020;0,9982;1,0182;0,9782;0;1,095;0;0;0,9782;1,095;9,782;10,95
11.02.2020;0,973;0,9925;0,9535;0;1,075;0;0;0,9535;1,075;9,535;10,75
12.02.2020;0,9694;0,9888;0,95;0;1,03;0;0;0,95;1,03;9,5;10,3
13.02.2020;0,988;1,0078;0,9682;0;1,08;0;0;0,9682;1,08;9,682;10,8
14.02.2020;0,9833;1,003;0,9636;0;1,06;0;0;0,9636;1,06;9,636;10,6
15.02.2020;0,9625;0,9818;0,9433;0,85;0;0;0;0,85;0,9818;8,5;9,818
16.02.2020;0,9416;0,9604;0,9228;0;0;0;0;0,9228;0,9604;9,228;9,604
17.02.2020;0,9775;0,9971;0,958;0;1,13;0;0;0,958;1,13;9,58;11,3
18.02.2020;0,9951;1,015;0,9752;0;1,075;0;0;0,9752;1,075;9,752;10,75
19.02.2020;1,0391;1,0599;1,0183;0;1,1175;0;0;1,0183;1,1175;10,183;11,175
20.02.2020;1,0336;1,0543;1,0129;0;1,12;0;0;1,0129;1,12;10,129;11,2
21.02.2020;1,0489;1,0699;1,0279;0;1,095;0;0;1,0279;1,095;10,279;10,95
22.02.2020;1,0065;1,0266;0,9864;0;1,1457;0,1557;0;0,9864;1,1457;9,864;11,457
23.02.2020;1,0052;1,0253;0,9851;0;0;0;0;0,9851;1,0253;9,851;10,253
24.02.2020;1,0291;1,0497;1,0085;0;1,095;0;0;1,0085;1,095;10,085;10,95
25.02.2020;0,9986;1,0186;0,9786;0;1,085;0;0;0,9786;1,085;9,786;10,85
26.02.2020;0,9952;1,0151;0,9753;0;1,12;0;0;0,9753;1,12;9,753;11,2
27.02.2020;0,9896;1,0094;0,9698;0;1,07;0;0;0,9698;1,07;9,698;10,7
28.02.2020;0,9765;0,996;0,957;0,86;0;0;0;0,86;0,996;8,6;9,96
29.02.2020;0,943;0,9619;0,9241;0,84;0;0;0;0,84;0,9619;8,4;9,619
01.03.2020;0,9514;0,9704;0,9324;0,88;1,07;0;0;0,88;1,07;8,8;10,7
02.03.2020;0,9735;0,993;0,954;0;1,07;0;0;0,954;1,07;9,54;10,7
03.03.2020;0,9767;0,9962;0,9572;0,955;0;0;0;0,955;0,9962;9,55;9,962
04.03.2020;1,0097;1,0299;0,9895;0;0;0;0;0,9895;1,0299;9,895;10,299
05.03.2020;0,9954;1,0153;0,9755;0,97;1,0614;0,1339;0;0,97;1,0614;9,7;10,614
06.03.2020;0,969;0,9884;0,9496;0,9;0;0;0;0,9;0,9884;9;9,884
07.03.2020;0,9496;0,9686;0,9306;0,89;1,02;0;0;0,89;1,02;8,9;10,2
08.03.2020;0,9325;0,9512;0,9139;0,85;0;0;0;0,85;0,9512;8,5;9,512
09.03.2020;0,9466;0,9655;0,9277;0;0;0;0;0,9277;0,9655;9,277;9,655
10.03.2020;0,9263;0,9448;0,9078;0;1,005;0;0;0,9078;1,005;9,078;10,05
11.03.2020;0,9423;0,9611;0,9235;0,88;1,025;0;0;0,88;1,025;8,8;10,25
12.03.2020;0,9648;0,9841;0,9455;0;0;0;0;0,9455;0,9841;9,455;9,841
13.03.2020;0,9857;1,0054;0,966;0;1,05;0;0;0,966;1,05;9,66;10,5
14.03.2020;1,0112;1,0314;0,991;0;1,075;0;0;0,991;1,075;9,91;10,75
15.03.2020;0,9943;1,0142;0,9744;0;0;0;0;0,9744;1,0142;9,744;10,142
16.03.2020;0,9751;0,9946;0,9556;0,82;0;0;0;0,82;0,9946;8,2;9,946
17.03.2020;0,9223;0,9407;0,9039;0,81;0;0;0;0,81;0,9407;8,1;9,407
18.03.2020;0,889;0,9068;0,8712;0,84;0;0;0;0,84;0,9068;8,4;9,068
19.03.2020;0,8729;0,8904;0,8554;0,8325;0;0;0;0,8325;0,8904;8,325;8,904
20.03.2020;0,8972;0,9151;0,8793;0;0;0;0;0,8793;0,9151;8,793;9,151
21.03.2020;0,8925;0,9104;0,8747;0;0;0;0;0,8747;0,9104;8,747;9,104
22.03.2020;0,8957;0,9136;0,8778;0;0;0;0;0,8778;0,9136;8,778;9,136
